Frequency,Image,Orientation,1st PC Layer 0,2nd PC Layer 0,1st PC Layer 1,2nd PC Layer 1,1st PC Layer 2,2nd PC Layer 2,1st PC Layer 3,2nd PC Layer 3,1st PC Layer 4,2nd PC Layer 4,1st PC Layer 5,2nd PC Layer 5,1st PC Layer 6,2nd PC Layer 6,1st PC Layer 7,2nd PC Layer 7,1st PC Layer 8,2nd PC Layer 8,1st PC Layer 9,2nd PC Layer 9,1st PC Layer 10,2nd PC Layer 10,1st PC Layer 11,2nd PC Layer 11,1st PC Layer 12,2nd PC Layer 12,1st PC Layer 13,2nd PC Layer 13,1st PC Layer 14,2nd PC Layer 14,1st PC Layer 15,2nd PC Layer 15,1st PC Layer 16,2nd PC Layer 16,1st PC Layer 17,2nd PC Layer 17,1st PC Layer 18,2nd PC Layer 18,1st PC Layer 19,2nd PC Layer 19,1st PC Layer 20,2nd PC Layer 20,1st PC Layer 21,2nd PC Layer 21,1st PC Layer 22,2nd PC Layer 22,1st PC Layer 23,2nd PC Layer 23,1st PC Layer 24,2nd PC Layer 24,1st PC Layer 25,2nd PC Layer 25
30,f30o21_right,21,285.8286440056132,-2788.5239899163957,285.8286440056132,-2788.5239899163957,285.8286440056132,-2788.5239899163957,240.34854894847092,-2876.145827745258,240.34858448996877,-2876.145825978571,1.8777233162919595,-22.46988926546008,-45.05809119648564,5.935840402432297,-62.08814105319382,8.241492450028403,-87.65705867392239,-13.90726282772358,-95.97481161168723,0.24540243680761492,-92.30070069015895,1.224510428138531,178.87821345619702,18.423480204667054,103.74418065881856,13.513570265427774,108.58430026518323,30.848026337258574,91.83236853112439,-56.22172824337676,53.870197923272016,-28.39433477752119,62.18864659045234,35.118654700279166,51.71094694735408,36.18224557899031,60.82326938826527,23.51868026038973,54.321029742348514,19.925113006748266,23.37121493841665,8.032128468418819,29.15418274247014,-2.9227247445631996,27.74872629518774,6.632083970362772,111.64493006892339,27.751576250961886,7.493123094540777,1.9026674674310529,-0.024018471845381723,-0.12824529989434297
30,f30o31_right,31,817.9477799733418,-1694.6191438602839,817.9477799733418,-1694.6191438602839,817.9477799733418,-1694.6191438602839,797.2467318687325,-1750.1234144171972,797.2467572038365,-1750.1234043601096,6.228490290633152,-13.67283909657187,-34.088765362159926,7.04350734834205,-47.40683187453478,6.910900447941038,-66.08904938572684,-33.3724259502933,-68.02984722677476,-0.1121303969883648,-55.83238213597698,8.388831048810088,87.04433927820341,32.0686037426239,47.66516901099248,32.23708338807881,61.15554589280598,47.28950491091527,41.26141791051328,-88.67460916194422,19.920049063292012,-45.44239058298175,23.515910830295503,48.366142451569715,17.43572331759018,44.58337224886263,29.14090557164606,39.68811209994194,33.15334804371519,38.59282066835106,15.535057225443877,17.314727130075745,24.795831743392622,-13.862485916043378,27.769103357236872,-2.350011550374023,114.85091452957063,-7.207030414771297,7.774026264373507,-0.3170749195969672,-0.12091926117985043,-0.21312232747295376
30,f30o41_right,41,1018.3420643277088,4.9699190276832095,1018.3420643277088,4.9699190276832095,1018.3420643277088,4.9699190276832095,1008.3664871046062,2.675030955892767,1008.3664915286606,2.6750407099478086,7.87786321506688,0.02089875552765322,-22.397561090501885,9.907863509874154,-31.728752731711694,6.3423963164976795,-39.07707698204534,-55.84791293494846,-41.0617737208434,-8.76718053123136,-20.842256244841796,2.652086908504106,5.494087768557353,13.717686732343067,-4.2771523455687985,26.79137081982867,16.738399367518824,34.96435577547377,-2.9180216262476963,-87.02176428543528,-7.656953547750535,-40.72156834226566,-5.960534099633701,50.115100466207664,-7.505066799150594,44.561899873249374,5.611316677197161,45.37855777705208,9.75566026669824,44.84199758108647,5.523164711826923,22.132017662270954,17.592696475039464,-23.418729592019748,24.985994765446293,-12.877947065096134,95.11590184480953,-35.89716084429585,6.692859668958073,-1.900313216171278,-0.13694254246288984,-0.1690628562721889
30,f30o51_right,51,799.4347221040301,1701.5971052286677,799.4347221040301,1701.5971052286677,799.4347221040301,1701.5971052286677,779.2790814103713,1753.2563107414298,779.2790660105233,1753.2563137460018,6.088117703232183,13.697314951125678,-11.308899908580148,15.175647081360562,-16.253176389121837,6.553250562686966,-11.586481839496676,-79.91719062621324,-19.137940807464734,-23.83351490807572,8.469684821800584,-13.384923466525121,-56.456565635023715,-27.035430767222508,-46.28244612767999,4.619714017619679,-17.958428703377933,7.066865580817987,-39.40150342164212,-62.38471422114434,-30.718639559282472,-23.594733997889232,-28.279429629616132,47.04262061670114,-27.261526054263847,38.5094059429754,-15.240213389852688,44.473010084797416,-11.482216938603022,43.361345511508766,-4.29013482357114,22.975322639085604,6.92762610735107,-29.913131599211933,16.576928229027427,-21.56367961580751,68.17380508398287,-66.38239946382292,4.996597640839972,-3.5901495986302248,-0.13537928600763163,-0.10050659718990594
30,f30o61_right,61,252.94883846753535,2790.5415280956804,252.94883846753535,2790.5415280956804,252.94883846753535,2790.5415280956804,206.66546937848108,2877.5649888312696,206.6654394874136,2877.56498736382,1.6145737460321101,22.480976463777242,-1.6600991101178637,22.642064540426937,-2.1128349489315728,7.635440540422729,13.439121278743324,-100.27504404574678,-5.281202591156447,-43.16948815400869,27.43269820445823,-34.95914867967558,-90.8362943439716,-78.19188718717041,-72.29193722330943,-26.66148799115841,-38.24499668970504,-28.027686021967742,-66.74210556778827,-26.93708308817773,-44.48742288663,-4.147982041377948,-41.73640527970025,40.668258596828004,-39.27268211346297,30.997208409484358,-27.609095891604905,39.75538879702461,-22.793319188226782,37.28577715950188,-8.907733720612278,20.55331159897896,2.6847564041522607,-29.16165727062901,11.84339503747906,-25.07101094971607,58.08159397566684,-71.69660455495067,4.404071428739985,-4.170585551541612,-0.14075111410192143,-0.09227548264520162
30,f30o71_right,71,-356.4707635371982,2874.5168987847983,-356.4707635371982,2874.5168987847983,-356.4707635371982,2874.5168987847983,-427.8498333884046,2964.5209944187654,-427.8498681560373,2964.520990592662,-3.342577094934341,23.160320239009234,5.222315931683965,29.950904348150406,8.917336383088369,8.644084750988219,33.06676979833844,-111.82492320943456,-0.952405283680329,-64.51721618675941,34.26193159289775,-59.47074745747967,-97.7422942278452,-135.44289600620132,-82.5636510052485,-64.12295045546828,-47.719295078371886,-66.7792625578703,-84.0336341550828,14.54944425551166,-50.18332408631335,18.622831965417692,-46.23705731306502,30.12715778098638,-43.685331386161394,20.9528531516977,-34.46443517876939,31.20697564956388,-29.769907424132096,24.776014494438858,-10.636345339035204,13.150312576411483,-0.3001968226199904,-22.11867436026172,5.443917464981338,-22.20978110697856,39.37211356580245,-60.30782345907827,3.0614096929354897,-3.334904018841868,-0.12053958645228707,-0.05791153158929945
30,f30o81_right,81,-651.2170202331765,1900.5393885081887,-651.2170202331765,1900.5393885081887,-651.2170202331765,1900.5393885081887,-723.3748303762222,1960.4102186017403,-723.3748547783058,1960.410216928527,-5.651366052934885,15.315704819763386,7.522041950411088,28.070939916420933,14.66027932866273,7.090634333249759,43.08608413815495,-103.12262531810642,-5.806017062604001,-83.57900411416784,29.10725169121335,-85.10018217044929,-79.29732803581061,-200.8208267733702,-78.1861765232428,-107.32418670733625,-43.84693929078215,-106.71622043347371,-92.95716564831373,61.65617917356727,-48.250279087586264,44.80919688618557,-42.501621562463114,18.73131833946727,-41.08595616532745,10.078888830472419,-33.48840532745824,22.235226176307624,-27.505565501891194,7.652330692136159,-8.072763039993932,2.1362498856929824,-0.7482427385700195,-6.701396384749903,-1.0596336462154508,-9.604047689236326,-11.3755197657906,-19.28432524623369,-0.598111489143123,-1.374391222500757,-0.06520878726621644,-0.02039603512008167
40,f40o01_right,1,-1160.4676212989864,-794.2567647904535,-1160.4676212989864,-794.2567647904535,-1160.4676212989864,-794.2567647904535,-1237.0917038052205,-798.260539630533,-1237.0916976788474,-798.260553456843,-9.664778888127806,-6.236410573872091,-50.279040041825034,0.5580749865386758,-78.61658942681053,8.734770465665962,-103.27794420603732,23.598736800892343,-136.4191313398404,-12.963983728822512,-138.33418650867307,-42.32766356879013,314.7503876434848,-86.00157686399639,181.113392210974,-76.7296794653764,167.76858803169964,-63.13789473572305,155.34428848599464,112.24096326713392,102.55962245716833,56.32110904723818,103.89032803204508,-43.09358821433007,95.67969814579874,-21.239337836718782,73.51133429281711,-53.89649480097402,42.27284579054479,-52.94917378455493,18.81129918538458,-23.96237169628748,16.047803412942347,30.9400759628743,5.060047768297712,25.612058624102644,-8.10956050690439,73.83508903561858,-0.5956691616501595,4.2141386531992655,0.08871032083661685,-0.015748850116778432
40,f40o11_right,11,-1315.1262983921108,-1225.4871873255604,-1315.1262983921108,-1225.4871873255604,-1315.1262983921108,-1225.4871873255604,-1405.4231018868265,-1231.7214295659164,-1405.4230857601688,-1231.721448173753,-10.979867857517515,-9.622823813844125,-49.647909466016436,-0.7486979095366001,-71.66050148836413,7.115934785850636,-101.71662112234725,16.733251165631973,-113.18078363320258,10.721994629420115,-121.12910702997087,-1.726812456558149,256.3217518808976,9.28695797878793,156.00998103447438,-2.0649771136466866,144.76600627297705,7.223737982754743,140.43789047304207,1.2432479172825963,84.46090828777719,-2.3062623595450176,87.73514799181225,-10.995644998477662,78.99588258987478,-0.3002255827869355,66.64669555449883,-24.364054161355497,47.5276879208409,-22.055452822369624,19.198111444404233,-10.75508263878521,17.612783319313195,15.87897302714032,8.59495955550374,17.754363676378457,15.535242219048355,53.16132146911737,0.9215209338315825,3.1700171404187727,0.3581733653768041,-0.0021908360611901383
40,f40o21_right,21,-1159.9403717249745,-1197.9667441795493,-1159.9403717249745,-1197.9667441795493,-1159.9403717249745,-1197.9667441795493,-1247.925835540465,-1206.8777869300914,-1247.9258197229203,-1206.8777971198447,-9.749420466604008,-9.428732789980097,-38.60570795520182,-1.75027704770479,-57.59023430552972,4.560259366944801,-86.34145040279431,1.6637336966295067,-78.91281065694035,24.637185241926247,-85.0933196129695,26.37342385649823,158.80904945722963,74.55196922750216,99.044814850958,51.596816193444035,92.16156938242032,62.993755678377326,89.43469029520303,-76.28469783621489,47.96351008508575,-42.330890618517756,49.495874200481495,16.785977052088832,44.58036684968502,16.61081931371504,37.43031180286122,2.3077086824707767,34.99843665611015,5.241265637591031,16.54691131058189,1.993647847758779,14.160299063784352,3.400875506138574,15.283836937412536,10.750213397261694,55.864947187547884,17.700682975887986,3.6505463994893392,1.0240337775086972,0.07510482813392376,-0.07450581837884906
40,f40o31_right,31,-971.0019416228758,-733.5646697230983,-971.0019416228758,-733.5646697230983,-971.0019416228758,-733.5646697230983,-1051.8994091864843,-742.7380884686447,-1051.8993978183962,-742.7380948054091,-8.21796404546779,-5.80264136565271,-24.781305920430277,-1.8970551735615138,-38.277730036996466,2.2544432174770024,-56.87967395432077,-16.899085773544385,-41.942062109341286,24.084166016643927,-38.6518590293365,34.88963085386366,47.34342712058801,90.37853267373514,30.593821535887756,69.1483178037842,35.2054475164724,78.4245931652767,31.93197369263129,-101.18887571128127,11.513230110958123,-57.356185060335044,10.163209818927328,29.862198290743493,10.287878684236107,25.159881134424726,10.268220287390337,17.222705069470997,14.94276820972895,20.428496190239887,7.526686973818601,9.24827699595901,5.578185856279186,-5.834760310478342,10.215219534487826,2.814292611413175,34.41002448150681,3.2253399043447217,2.1189382512717065,0.3105065806298937,0.08428012882051739,-0.07129691393975689
40,f40o41_right,41,-896.1792277044915,-3.3924253523164793,-896.1792277044915,-3.3924253523164793,-896.1792277044915,-3.3924253523164793,-972.764882422468,-7.4661127046266484,-972.7648834258191,-7.466124214062572,-7.599725651765564,-0.05832909541224983,-10.672825682093494,-0.23300236831105048,-17.772922453800007,0.22490492008624846,-22.396119804115934,-38.13492896024551,-6.7136951112426715,12.466101641979678,5.615399678894611,26.62999890663721,-49.69704267879458,64.87761324777722,-30.454698335314177,57.36164571991001,-16.058436625848486,59.81221568574396,-18.34858233197542,-89.95564572826638,-18.60845580477735,-48.65920463642332,-19.681581042641696,29.92118802080489,-16.51389430652755,23.922932953405105,-12.45339467589557,24.887292886971743,-7.729347212406686,29.334769777805146,-3.0047436022735092,15.282010665037475,-1.1761894062541418,-20.154107518273715,7.903984769325684,-11.727722148867475,26.67839557093077,-45.33835041618905,2.0147707401097357,-2.395040338311533,-0.1014190687156437,-0.08405907425905158
40,f40o51_right,51,-981.2168775464197,724.3685900005429,-981.2168775464197,724.3685900005429,-981.2168775464197,724.3685900005429,-1059.436413090242,727.5492844217971,-1059.4364215042517,727.549275228751,-8.27684704299602,5.683978712734914,2.894078480082295,4.645713735492894,2.704126490066783,-0.9746099701313204,12.407504549146264,-60.46323784232649,21.464660274907814,-6.806573147929361,41.44698987194811,6.450444347096889,-120.49724478027859,15.499662140580606,-76.4387564126102,28.482328175803236,-52.322251430547645,25.204815218719812,-57.45609180342854,-58.06008053661055,-42.083460839509726,-27.5962808585797,-41.291937521828146,24.379685346640198,-36.16443119916788,16.738678694230977,-29.497646967076555,23.735161042746444,-24.169752526552717,27.571467306837185,-10.803474217328205,16.598100453276224,-6.725146435881702,-25.98208790731875,3.115990098389685,-20.54579352704171,16.61367742071168,-66.03755181285312,1.6247001071354397,-3.4856342191470104,-0.13230229805727667,-0.07290328974394508
40,f40o61_right,61,-1174.3641961492006,1186.8362117983854,-1174.3641961492006,1186.8362117983854,-1174.3641961492006,1186.8362117983854,-1259.1852661907294,1195.5446171569881,-1259.1852749640093,1195.5446070695637,-9.837384960643893,9.340192242746996,14.774734986255677,13.84456642660755,21.398006149356263,-0.6293794501248439,43.43508009455307,-80.20861950009409,38.84607918062637,-30.985707813175242,63.07263906937282,-19.789794691297597,-156.0486888745255,-43.27327408519562,-103.16377802473788,-8.085963402116384,-75.81878275050445,-16.415632770706587,-85.519416988684,-16.15476119245731,-54.86682148766624,-3.3506872104729486,-52.929417806326484,15.291470027443186,-47.014428612393296,7.51378778185926,-39.930395388752906,18.699076446033015,-33.40632453015803,21.449115163019655,-14.793614440082436,13.909088672444991,-9.117501513198558,-24.304928418325435,0.0615044520690123,-22.127738148939077,11.475595951670263,-63.5707845740037,1.2729419024930824,-3.318397155895411,-0.1346199673294788,-0.062199699594844504
40,f40o71_right,71,-1330.911912493088,1217.0767037609767,-1330.911912493088,1217.0767037609767,-1330.911912493088,1217.0767037609767,-1419.6416080286235,1226.1196517772464,-1419.6416194021945,1226.119640943397,-11.09095015157068,9.579059694889725,23.362762019187883,24.900695081461198,35.986391527791284,2.370378363100127,67.50766378206231,-93.0293010044309,42.96386670922431,-58.77419471866258,69.62787360454274,-50.6943861554795,-159.80121139318737,-112.88046841298379,-111.559549251014,-52.554732890014144,-84.40898503983571,-64.21287533393173,-98.90347127778007,23.947121112114527,-59.17611224837019,21.344586475929933,-54.624138569196035,8.11575292038446,-49.23073731220038,-0.42320421766785293,-42.524886963921034,12.691467503278766,-36.33006237721638,10.920229283917138,-15.08754930434105,7.065934863930119,-9.714566547480752,-16.06053563494195,-4.062844919132937,-16.912733273351463,2.0746614282349825,-44.215964926231536,0.5818944058911169,-2.3038472375865657,-0.09880283724304847,-0.04500425368683594
40,f40o81_right,81,-1168.940701717735,784.9936057713661,-1168.940701717735,784.9936057713661,-1168.940701717735,784.9936057713661,-1245.3377076336546,790.1430719644856,-1245.3377149768655,790.1430635381956,-9.729200898250404,6.1729926839089355,25.043330802338993,25.99613503667293,42.226798663447944,6.494181336721574,79.5689684235259,-92.76333798837499,34.63216763467091,-85.1108221000929,61.64094534691405,-83.38824738875735,-135.69006673102314,-193.7159053712872,-104.43117460306483,-104.81730079452541,-78.3788248255104,-111.46301948670279,-105.24386985388979,70.67756758376837,-56.65286211763513,48.033634793895,-49.53181525957842,0.6517756352964869,-45.902740288062994,-7.985101963536495,-40.379711616436445,6.6181540549448865,-33.04521337385428,-4.738183765610206,-10.990033165830468,-3.7562718062875975,-8.414284178553336,0.6189379268645815,-8.859328061376795,-3.9426325909271496,-33.69506730393988,-2.458792856105413,-2.2482791381345786,-0.2533416536105906,0.07955867839571236,0.005415542067775943
50,f50o01_right,1,-1208.7474068885047,-266.95943823030905,-1208.7474068885047,-266.95943823030905,-1208.7474068885047,-266.95943823030905,-1266.6886861284875,-258.15760730207205,-1266.6886780432408,-258.1576176710663,-9.89600529721347,-2.016856388040033,-49.9545611731285,-4.155568080284179,-79.41323461113778,7.170632105862676,-109.18543410256564,39.11478121150028,-134.65113467802314,0.3680465429625661,-141.4745900039081,-34.76606421425915,324.62120992281666,-71.1532672835521,192.22614500137743,-65.85401141248418,170.5939890915062,-60.625858395864796,161.8403671979746,116.92936345454042,102.30436097101098,51.987021311179355,97.54404457986139,-54.11908254582976,88.67842841547943,-34.383818932480104,58.9521849899439,-61.75526412173484,34.904710843095714,-55.7481392474486,17.05793689173656,-25.55005861451629,14.865538785752058,34.36822992806943,3.2669114756967677,28.17838598333479,-11.66634099827829,80.52595458367402,-1.0965117618770548,4.367019072186181,0.08924192235569088,-0.019132559562271802
50,f50o11_right,11,-1441.4320625087685,-418.78356926296334,-1441.4320625087685,-418.78356926296334,-1441.4320625087685,-418.78356926296334,-1506.5470028806326,-405.18906405234446,-1506.5469978780643,-405.1890787907833,-11.769898420930637,-3.1655396780373097,-46.87795876137597,-6.76496420680526,-70.25041712600209,4.422350529450753,-105.35082248740758,33.06944049991615,-103.57879905889133,32.62235134480863,-120.3328423578072,16.959739324785552,251.92627563946124,50.771123625169686,160.3800297194356,24.731686090520785,136.75915174728763,28.326645863057358,143.7105218483617,-10.868867630169149,82.39269551242167,-12.529744984501056,78.1152413352949,-22.71763436733991,69.52229050446688,-17.15139427911053,45.49217551033611,-37.156450002131244,34.82769014439449,-26.792200857694507,15.183072525876428,-12.47188931457463,10.473951101180912,17.78212487819529,3.21402559993475,18.213778879052047,-5.787328921235962,49.671812898486785,-0.5901371643206675,2.953244929349,0.22689104829024503,-0.00725646975518508
50,f50o21_right,21,-1431.3681772451805,-412.4512245108141,-1431.3681772451805,-412.4512245108141,-1431.3681772451805,-412.4512245108141,-1496.152870098435,-401.5820386213915,-1496.1528642857622,-401.5820577316832,-11.68869425223694,-3.137359826006491,-32.59237870736277,-8.78989911652967,-52.16199672281963,0.9986275493712886,-83.52628398153095,19.473905578789317,-60.49172625359038,50.00024546798801,-77.29832334273357,51.737445271183354,138.3076098930143,129.11112904635067,93.2491373993048,83.72941959613264,74.8227425041428,90.21942875857177,85.80540425035443,-87.36010270796545,42.95477653981752,-53.09910516124004,38.79466188176106,1.887809994612639,38.07737017124137,-1.5945495948420672,17.217124201103395,-18.865223634257823,18.577397095390328,-7.88037180278525,8.737181298104248,-4.200771920527087,-4.153310091461069,9.248796753281995,-0.44147798328336274,16.172405916139997,-10.063859002592318,33.317394408761714,-0.966200230372558,2.0505809540776014,0.3994079405227052,0.010340407441186196
50,f50o31_right,31,-1380.574265972048,-255.996889387538,-1380.574265972048,-255.996889387538,-1380.574265972048,-255.996889387538,-1444.147259223497,-252.48461181351328,-1444.1472524057885,-252.48462680761176,-11.282400409426732,-1.9725361469118103,-16.08785011075582,-10.691312772959057,-28.51757431959573,-2.8796936374425353,-46.57285723926614,2.974529233295058,-14.572926309012924,48.74184278749726,-21.37241187172509,60.90682153485534,10.875507340323082,144.0459142497412,14.914895299367384,98.10354623670284,10.525355272824957,103.11174149632812,22.01430586171329,-103.00397711635763,4.6307714361636565,-64.07944642707655,-0.5162228808931352,12.036105530110307,3.2819159427223146,5.749493713951415,-5.920046551617885,-2.3536887269820497,0.5566767908231922,5.3772219863308,0.8895920546494842,1.2400518826377742,-11.167674476708637,2.8187817575291905,-6.417529961860393,9.627386577604284,-25.05454746364155,24.85962872803293,-2.1502798494932587,2.1321687660466013,0.38316398348440517,0.010757958175958381
50,f50o41_right,41,-1358.742266198841,-6.170714396366926,-1358.742266198841,-6.170714396366926,-1358.742266198841,-6.170714396366926,-1421.2368342609313,-9.459097132394511,-1421.2368312290102,-9.459108991611515,-11.103412743976188,-0.07389928897583009,0.9033569882208038,-11.324721419087396,-2.962762834361445,-6.760525715606675,-4.523923374616588,-15.770058074366622,28.901566178531127,33.839914022098704,31.802738269807755,49.840431522205094,-99.31478721275394,110.96746162629886,-51.94060131741219,79.21177091375945,-46.39857220404066,77.12823620094741,-32.464689114699496,-79.51579588843904,-26.845551145350843,-49.76001093433721,-30.66963552167647,7.690824770269838,-24.70510836129646,2.0011708904304237,-26.672896112315488,4.237916391654356,-20.517952596547353,12.695739165061918,-9.9401508362903,6.896874471345711,-16.540139935933386,-13.988452952417331,-8.726336825165813,-9.190767360427664,-33.997863346730085,-34.320399219667216,-1.9577543191025497,-1.5212678161382458,-0.0686219257966015,-0.015385365373416452
50,f50o51_right,51,-1385.8205564119073,238.48762657317772,-1385.8205564119073,238.48762657317772,-1385.8205564119073,238.48762657317772,-1448.3620095408824,230.88725380546202,-1448.3620175790693,230.88723432579903,-11.315328262328146,1.8038065181899285,17.429456208209363,-8.939735218562408,22.777591878513324,-10.680799172959087,37.86627494467779,-35.095078985325685,62.625915729253684,9.940126756167727,73.084254677641,25.085558124822672,-175.02192919664432,53.153608192857604,-100.47741483271454,46.16398431156183,-86.6903599876715,37.961849138310264,-73.19335812322046,-41.48552973844627,-49.91538781880565,-24.85241848548933,-50.66440939712866,-0.10332907099834045,-42.64868026675434,-4.690601077195039,-39.823159673985074,5.099922830827683,-32.953220191510866,12.489772506118264,-15.825171537947432,9.36168575388493,-18.267505329075693,-19.733223927927405,-10.221030676115271,-17.303671015376825,-41.29091404996665,-54.46131455753568,-2.409339516884397,-2.9122925262537804,-0.09912402288581089,0.016063361929785677
50,f50o61_right,61,-1439.1830707527472,395.90755784317207,-1439.1830707527472,395.90755784317207,-1439.1830707527472,395.90755784317207,-1503.4374573615125,385.624760144174,-1503.4374603254007,385.6247469262113,-11.74560515878429,3.012693335382525,32.173063014308106,0.8428326744741489,46.383895627839024,-12.64226264691902,74.76850924591595,-54.201689439173805,83.141305393012,-19.45610697819676,96.89549046407996,-5.656426505937557,-209.6902441776112,-13.432966633130071,-126.29708683156618,6.5233479813006685,-107.65289302635055,-7.6734091302151555,-98.57762514798246,-0.7820343096995054,-61.781561004761556,1.0046909035367448,-59.71218426641182,-5.570005217210403,-50.57769633060698,-10.307403089807886,-47.01588809202142,2.612961493212481,-39.33129956797972,7.989971190212084,-18.561543780899328,7.254026059605456,-19.073278316891617,-18.354355032705396,-10.497840099577557,-17.643589302386513,-37.25420906302022,-54.08767018185634,-2.1637512660973366,-3.0737594317616668,-0.11318764795362339,0.01830790555857418
50,f50o71_right,71,-1444.7426041144363,404.77450535117623,-1444.7426041144363,404.77450535117623,-1444.7426041144363,404.77450535117623,-1510.316312299687,393.63132569277155,-1510.3163159794026,393.63130859156513,-11.79934621858356,3.0752445983888195,43.20809171530596,20.03919283314514,65.08203270613194,-4.646930050121107,103.07812097478609,-68.45270516057936,86.76757155529947,-53.99494053057568,103.59731892158302,-43.53189408223895,-211.62979495734606,-94.8898732801928,-134.0278235373039,-45.36365917604301,-113.61761124269306,-63.49057276434966,-110.31395044327486,38.242569715940085,-65.55717174307941,25.442053643310725,-59.963940762246814,-8.842226009794182,-51.5230904115365,-13.951012416803188,-47.94160928170437,-0.8067356702561189,-40.46355470992174,-1.0594944218278646,-17.208048146119868,0.7144235826554153,-17.882010796968252,-8.864036772518382,-13.697905195985335,-10.991166499350289,-46.381323299617755,-25.928586629135342,-2.896543055768151,-1.4885993380809717,-0.030171623748311078,0.014808311337664904
50,f50o81_right,81,-1212.1089998372065,257.36073222972203,-1212.1089998372065,257.36073222972203,-1212.1089998372065,257.36073222972203,-1271.8177801795403,249.05772117452227,-1271.8177871761434,249.05770814919626,-9.93607646230816,1.9457633449336902,45.0389326636974,30.335735557453127,72.38815232777701,10.751078006900158,117.80771226734996,-75.79410790166837,74.56900317272259,-87.72219575478411,93.09725945102375,-83.48777200049489,-183.9139385336109,-190.60086846093904,-124.31681513029744,-104.97605708895989,-105.58677193772476,-115.53194909288037,-114.42781921224984,82.02140730750452,-62.69047750609727,51.74580039575653,-54.279224502150534,-11.51135941921171,-48.23891106571795,-17.253185067196423,-44.0525868086043,-2.6258914726079525,-35.735864623370915,-12.99593503999561,-12.936164748508967,-7.156249887481311,-14.811405741719481,4.591485550582703,-14.688369799105613,-0.8694678016882991,-55.63884372752151,6.063575793333665,-4.107845449027504,0.13052121845905817,0.10993181632988422,0.028602926551307604
60,f60o01_right,1,-1113.0363645596149,-80.1249836072132,-1113.0363645596149,-80.1249836072132,-1113.0363645596149,-80.1249836072132,-1152.8228366245444,-74.50402545835485,-1152.8228391730117,-74.50403846715305,-9.006428431040135,-0.5820628005129856,-50.22266087451705,-9.120614494556515,-79.96409490860648,5.384720846324534,-115.51826495088434,55.857376533182055,-132.72759845594314,13.775492834420689,-144.14692551725182,-27.49887626252749,334.19264849292176,-55.82923397516832,201.6810810621053,-56.80669109039589,167.8290745547786,-57.21837634239908,163.39229592719153,119.36456009703556,101.17885641834177,48.36964252792199,91.06220480575683,-60.10107446599174,79.26220677359863,-44.17838629739535,46.68649648730046,-63.902407641242036,28.33566800209429,-54.958960350694824,15.148942815400156,-25.214537124801346,12.38793665825693,35.13284913349765,1.662459813504369,28.165248874396134,-8.953139542634105,85.01670030999512,-1.1098338527776292,4.873348561640641,0.1082905878863375,-0.01931791560827573
60,f60o11_right,11,-1287.259077111036,-124.69690392419247,-1287.259077111036,-124.69690392419247,-1287.259077111036,-124.69690392419247,-1325.7342416609015,-115.53215110266925,-1325.734242119356,-115.5321632144281,-10.357298766558213,-0.902595025098378,-44.56979208036983,-12.743323088599745,-68.54959000157822,1.7813217918392592,-109.81682967140918,51.97811146608439,-93.6112336040794,55.314932873861984,-119.21650068444833,35.7194406559237,246.70800276412743,90.29707018033521,163.19252577646972,47.98464482563303,127.35689673029528,46.58347028450442,143.3660934548502,-17.816604520995327,80.6642571180816,-19.634603546493015,71.55067893907908,-32.20720743718101,63.07633826264775,-30.901937194404834,31.141095551274667,-48.83825275508419,23.48127254658456,-30.98659531834879,10.281317520623153,-13.807526603587016,0.7528308955337333,18.64692624983126,-4.633436027888585,18.21573164114544,-28.037763115684847,41.38105382182476,-2.20876449128483,2.361775454833064,0.27017282589807845,0.003830230455006427
60,f60o21_right,21,-1302.339259342583,-122.57757851333693,-1302.339259342583,-122.57757851333693,-1302.339259342583,-122.57757851333693,-1340.7953587792479,-114.02677929094153,-1340.7953538086672,-114.02679522774636,-10.474963701632538,-0.8908343376979256,-27.28910729465617,-16.23084173532678,-46.32534062886329,-3.2037115051809417,-81.72878888034467,40.59558826404737,-41.53382470460929,75.97277782826184,-69.71094312205976,76.8847304865025,120.06844179124793,179.69209134498087,87.2621992487461,109.41460800419253,57.25525873080499,113.04218515309998,80.49619710135565,-90.23751468135629,38.77339118164461,-58.80751030302305,29.867618621413982,-11.262668273793196,30.384763860110215,-16.539512923737778,4.284376218424972,-31.52700711193821,9.00796576695649,-16.058520915512805,4.065029031705869,-7.919125214536405,-15.033985536845792,14.123052946617813,-10.304862039490338,18.771199685014324,-34.95051360329961,49.154644780005924,-2.7671887395569192,3.2651931527176656,0.5218308452071803,0.022418106577164063
